CoreID,Sample,Red,Green,Blue,l,a,b
ENCANYISSADA1a,752.031,95,79,64,63.361,2.981,10.573
ENCANYISSADA1a,752.101,92,76,61,62.377,3.055,10.876
ENCANYISSADA1a,752.171,90,74,57,61.7,2.564,12.464
ENCANYISSADA1a,752.242,90,73,56,61.421,3.034,12.695
ENCANYISSADA1a,752.312,99,79,60,63.575,3.634,13.594
ENCANYISSADA1a,752.382,103,84,64,65.097,2.841,13.531
ENCANYISSADA1a,752.452,100,83,64,64.678,2.291,12.817
ENCANYISSADA1a,752.522,98,84,65,64.826,1.032,12.419
ENCANYISSADA1a,752.592,92,78,61,62.914,1.615,11.787
ENCANYISSADA1a,752.662,90,77,61,62.53,1.457,11.132
ENCANYISSADA1a,752.732,92,78,63,62.921,2.144,10.473
ENCANYISSADA1a,752.802,99,84,67,64.888,1.953,11.253
ENCANYISSADA1a,752.872,106,90,72,66.766,2.022,11.381
ENCANYISSADA1a,752.942,103,87,70,65.866,2.312,11.059
ENCANYISSADA1a,753.012,93,78,64,62.982,2.839,9.926
ENCANYISSADA1a,753.082,88,74,59,61.588,2.218,10.885
ENCANYISSADA1a,753.152,87,72,58,60.969,2.988,10.52
ENCANYISSADA1a,753.222,90,74,58,61.704,2.836,11.773
ENCANYISSADA1a,753.292,92,76,57,62.363,1.985,13.593
ENCANYISSADA1a,753.362,90,75,59,61.981,2.371,11.555
ENCANYISSADA1a,753.432,94,79,63,63.301,2.294,11.121
ENCANYISSADA1a,753.502,95,79,62,63.354,2.46,11.873
ENCANYISSADA1a,753.572,91,76,60,62.315,2.351,11.443
ENCANYISSADA1a,753.642,88,73,57,61.304,2.412,11.789
ENCANYISSADA1a,753.713,95,77,58,62.81,2.836,13.659
ENCANYISSADA1a,753.783,106,87,67,66.017,2.779,13.181
ENCANYISSADA1a,753.853,103,87,69,65.863,2.067,11.668
ENCANYISSADA1a,753.923,100,83,65,64.682,2.544,12.177
ENCANYISSADA1a,753.993,99,81,63,64.106,3.001,12.496
ENCANYISSADA1a,754.063,96,76,57,62.596,3.724,13.995
ENCANYISSADA1a,754.133,95,75,56,62.265,3.755,14.136
ENCANYISSADA1a,754.203,94,74,56,61.934,4.055,13.573
ENCANYISSADA1a,754.273,92,73,55,61.537,3.649,13.609
ENCANYISSADA1a,754.343,93,74,58,61.882,4.155,12.081
ENCANYISSADA1a,754.413,94,76,59,62.487,3.391,12.421
ENCANYISSADA1a,754.483,90,72,57,61.147,4.056,11.524
ENCANYISSADA1a,754.553,93,75,59,62.158,3.686,11.86
ENCANYISSADA1a,754.623,96,79,62,63.411,2.885,11.971
ENCANYISSADA1a,754.693,104,85,64,65.402,2.572,14.052
ENCANYISSADA1a,754.763,108,87,66,66.12,3.33,13.992
ENCANYISSADA1a,754.833,109,87,66,66.174,3.724,14.084
ENCANYISSADA1a,754.903,112,90,67,67.064,3.171,14.967
ENCANYISSADA1a,754.973,110,91,70,67.21,2.463,13.35
ENCANYISSADA1a,755.043,107,88,67,66.316,2.516,13.69
ENCANYISSADA1a,755.113,104,84,65,65.155,3.496,12.986
ENCANYISSADA1a,755.184,109,90,70,66.917,2.719,12.852
ENCANYISSADA1a,755.254,108,91,72,67.112,2.16,11.971
ENCANYISSADA1a,755.324,110,92,73,67.458,2.532,11.964
ENCANYISSADA1a,755.394,116,97,79,68.951,3.048,11.032
ENCANYISSADA1a,755.464,116,98,81,69.186,2.885,10.313
ENCANYISSADA1a,755.534,110,93,76,67.705,2.6,10.623
ENCANYISSADA1a,755.604,96,81,66,63.948,2.515,10.285
ENCANYISSADA1a,755.674,91,75,62,62.051,3.618,9.653
ENCANYISSADA1a,755.744,95,77,62,62.824,3.888,10.972
ENCANYISSADA1a,755.814,99,79,63,63.586,4.405,11.612
ENCANYISSADA1a,755.884,105,84,65,65.209,3.899,13.08
