CoreID,Sample,Red,Green,Blue,l,a,b
PANISSOS_BIS_a,255.814,153,115,91,74.586,7.693,14.194
PANISSOS_BIS_a,255.884,153,115,91,74.586,7.693,14.194
PANISSOS_BIS_a,255.954,154,116,92,74.834,7.653,14.105
PANISSOS_BIS_a,256.024,152,114,90,74.337,7.735,14.285
PANISSOS_BIS_a,256.094,151,112,87,73.876,7.94,15.07
PANISSOS_BIS_a,256.164,157,116,90,74.959,8.202,15.348
PANISSOS_BIS_a,256.234,163,121,92,76.21,7.732,16.452
PANISSOS_BIS_a,256.304,164,122,93,76.45,7.693,16.352
PANISSOS_BIS_a,256.374,157,117,92,75.164,8.042,14.67
PANISSOS_BIS_a,256.444,154,115,89,74.624,7.618,15.295
PANISSOS_BIS_a,256.514,154,115,90,74.627,7.813,14.78
PANISSOS_BIS_a,256.584,154,116,90,74.829,7.264,15.123
PANISSOS_BIS_a,256.655,156,116,90,74.916,7.89,15.273
PANISSOS_BIS_a,256.725,156,117,91,75.119,7.538,15.102
PANISSOS_BIS_a,256.795,149,113,88,73.994,6.94,14.743
PANISSOS_BIS_a,256.865,148,110,88,73.331,8.306,13.614
PANISSOS_BIS_a,256.935,150,112,88,73.834,7.819,14.471
PANISSOS_BIS_a,257.005,153,116,90,74.785,6.949,15.047
PANISSOS_BIS_a,257.075,152,116,91,74.744,6.829,14.461
PANISSOS_BIS_a,257.145,155,118,93,75.28,7.069,14.356
PANISSOS_BIS_a,257.215,157,119,93,75.565,7.151,14.841
PANISSOS_BIS_a,257.285,155,118,94,75.283,7.262,13.856
PANISSOS_BIS_a,257.355,154,118,94,75.24,6.95,13.782
PANISSOS_BIS_a,257.425,155,118,94,75.283,7.262,13.856
PANISSOS_BIS_a,257.495,155,119,95,75.484,6.914,13.697
PANISSOS_BIS_a,257.565,155,119,95,75.484,6.914,13.697
PANISSOS_BIS_a,257.635,150,114,92,74.254,7.494,13.115
PANISSOS_BIS_a,257.705,153,116,93,74.793,7.533,13.527
PANISSOS_BIS_a,257.775,159,121,97,76.054,7.457,13.679
PANISSOS_BIS_a,257.845,159,122,97,76.249,6.925,14.011
PANISSOS_BIS_a,257.915,154,119,95,75.441,6.603,13.623
PANISSOS_BIS_a,257.985,155,119,95,75.484,6.914,13.697
PANISSOS_BIS_a,258.055,156,120,96,75.727,6.878,13.614
PANISSOS_BIS_a,258.126,156,120,97,75.73,7.069,13.125
PANISSOS_BIS_a,258.196,158,122,98,76.21,6.808,13.452
PANISSOS_BIS_a,258.266,158,122,99,76.212,6.998,12.969
PANISSOS_BIS_a,258.336,157,122,97,76.165,6.311,13.865
PANISSOS_BIS_a,258.406,157,121,99,75.974,7.223,12.564
PANISSOS_BIS_a,258.476,157,121,99,75.974,7.223,12.564
PANISSOS_BIS_a,258.546,160,124,99,76.684,6.552,13.773
PANISSOS_BIS_a,258.616,160,124,100,76.687,6.74,13.294
